lat,lon,source_type,record_count
-20.7,-43.0,REGIONAL,13
-16.4,-51.0,REGIONAL,13
-3.0,-54.9,REGIONAL,13
-19.2,-57.7,EXTERNAL,13
-18.5,-52.1,EXTERNAL,13
-21.7,-45.0,EXTERNAL,13
-1.3,-48.4,REGIONAL,13
-23.4,-48.1,REGIONAL,13
-20.8,-42.8,EXTERNAL,13
-19.8,-56.8,REGIONAL,13
-15.4,-39.6,EXTERNAL,13
-9.3,-49.8,REGIONAL,13
-11.6,-46.8,REGIONAL,13
-16.5,-48.0,REGIONAL,13
-3.0,-40.1,REGIONAL,13
-20.6,-56.6,REGIONAL,13
-11.3,-41.9,REGIONAL,13
-21.7,-49.8,INTERNAL,13
-31.5,-52.3,EXTERNAL,13
-19.8,-42.1,EXTERNAL,13
-7.6,-35.8,REGIONAL,13
-29.5,-50.0,REGIONAL,13
-25.1,-48.1,REGIONAL,13
-24.9,-47.7,REGIONAL,13
-2.2,-65.7,REGIONAL,13
-7.7,-35.3,REGIONAL,13
-30.2,-51.0,EXTERNAL,13
-20.1,-46.7,REGIONAL,13
-26.4,-46.6,INTERNAL,13
-20.5,-49.3,INTERNAL,13
-3.9,-32.4,EXTERNAL,13
-7.1,-35.0,EXTERNAL,13
-19.2,-57.0,REGIONAL,13
-12.2,-37.8,REGIONAL,13
-8.5,-39.5,REGIONAL,13
-30.0,-51.6,REGIONAL,13
3.0,-60.9,EXTERNAL,13
-18.7,-39.8,EXTERNAL,13
-4.3,-39.6,REGIONAL,13
-14.0,-39.0,REGIONAL,13
-21.8,-48.6,REGIONAL,13
-6.7,-63.0,EXTERNAL,13
-4.1,-38.2,EXTERNAL,13
-10.2,-48.4,REGIONAL,13
-26.9,-53.0,REGIONAL,13
-17.9,-51.9,EXTERNAL,13
-20.2,-42.0,REGIONAL,13
-1.4,-48.6,REGIONAL,13
-8.3,-35.8,REGIONAL,13
-23.4,-45.5,INTERNAL,13
-12.8,-48.3,REGIONAL,13
-21.6,-53.5,REGIONAL,13
-20.3,-43.0,REGIONAL,13
-20.3,-49.9,INTERNAL,13
-10.6,-36.6,REGIONAL,13
-8.0,-36.0,REGIONAL,13
-24.6,-46.3,INTERNAL,13
-14.0,-47.3,REGIONAL,13
-20.2,-49.5,INTERNAL,13
-24.7,-47.8,INTERNAL,13
-21.2,-49.7,INTERNAL,13
-19.2,-43.4,REGIONAL,13
-24.5,-47.3,EXTERNAL,13
-19.7,-45.3,REGIONAL,13
-25.3,-49.4,REGIONAL,13
-15.7,-44.0,REGIONAL,13
-33.0,-50.6,INTERNAL,13
-21.8,-52.0,REGIONAL,13
-9.9,-67.9,EXTERNAL,13
-17.7,-46.2,REGIONAL,13
-23.1,-48.6,EXTERNAL,13
-3.2,-54.9,EXTERNAL,13
-7.3,-39.3,EXTERNAL,13
-21.9,-39.8,INTERNAL,13
-11.0,-47.0,EXTERNAL,13
-19.9,-43.7,EXTERNAL,13
-29.8,-50.5,EXTERNAL,13
-6.9,-45.2,REGIONAL,13
-24.5,-48.8,INTERNAL,13
-24.6,-48.0,REGIONAL,13
-4.2,-58.7,REGIONAL,13
-25.2,-47.9,INTERNAL,13
-10.0,-40.9,REGIONAL,13
-11.7,-37.5,REGIONAL,13
-22.5,-52.2,REGIONAL,13
-18.0,-41.0,EXTERNAL,13
-8.3,-34.7,EXTERNAL,13
-21.0,-41.3,REGIONAL,13
-23.0,-46.2,REGIONAL,13
-8.6,-64.0,REGIONAL,13
-14.5,-39.0,EXTERNAL,13
-19.3,-42.0,REGIONAL,13
-21.4,-47.7,EXTERNAL,13
-15.1,-44.3,REGIONAL,13
-1.1,-48.5,REGIONAL,13
-8.1,-35.2,EXTERNAL,13
-16.8,-44.2,REGIONAL,13
-21.6,-48.8,EXTERNAL,13
-23.2,-45.4,EXTERNAL,13
-25.4,-48.9,INTERNAL,13
-22.9,-44.4,EXTERNAL,13
-7.2,-39.7,REGIONAL,13
-12.3,-42.9,REGIONAL,13
-21.9,-44.2,REGIONAL,13
-24.0,-51.0,REGIONAL,13
-24.3,-47.6,REGIONAL,13
-20.3,-56.3,REGIONAL,13
-22.1,-50.3,REGIONAL,13
-13.4,-48.2,REGIONAL,13
-23.5,-50.1,EXTERNAL,13
-20.0,-51.0,EXTERNAL,13
-3.0,-39.7,REGIONAL,13
-6.4,-36.9,REGIONAL,13
-13.5,-39.1,REGIONAL,13
-20.9,-48.8,INTERNAL,13
-32.5,-52.5,EXTERNAL,13
-24.0,-45.6,REGIONAL,13
-21.9,-51.8,REGIONAL,13
-2.8,-44.0,REGIONAL,13
-18.0,-43.8,REGIONAL,13
-25.2,-47.9,REGIONAL,13
-24.8,-47.7,INTERNAL,13
-9.4,-68.6,REGIONAL,13
-20.4,-51.4,EXTERNAL,13
-23.2,-49.7,REGIONAL,13
-15.3,-39.0,REGIONAL,12
-7.2,-38.4,REGIONAL,12
-25.3,-48.1,EXTERNAL,12
-23.1,-52.4,EXTERNAL,12
-16.2,-56.0,REGIONAL,12
-11.7,-61.3,EXTERNAL,12
-14.5,-46.8,REGIONAL,12
-29.0,-49.6,EXTERNAL,12
-23.0,-42.3,INTERNAL,12
-5.5,-35.6,REGIONAL,12
-26.5,-49.0,EXTERNAL,12
-24.3,-47.7,INTERNAL,12
-12.5,-38.3,EXTERNAL,12
-23.5,-48.4,REGIONAL,12
-28.0,-49.5,REGIONAL,12
-18.4,-52.0,REGIONAL,12
-5.4,-42.7,REGIONAL,12
-21.4,-41.1,REGIONAL,12
-27.8,-48.4,EXTERNAL,12
-23.1,-55.2,EXTERNAL,12
-3.6,-38.7,EXTERNAL,12
-21.0,-51.1,EXTERNAL,12
-23.0,-42.2,REGIONAL,12
-28.6,-49.8,REGIONAL,12
-21.2,-50.5,REGIONAL,12
-18.1,-39.6,REGIONAL,12
-4.7,-37.8,REGIONAL,12
-8.9,-42.7,REGIONAL,12
0.1,-51.1,EXTERNAL,12
-8.5,-40.9,REGIONAL,12
-23.1,-50.0,REGIONAL,12
-4.8,-61.4,EXTERNAL,12
-8.8,-63.8,REGIONAL,12
-30.5,-53.5,EXTERNAL,12
-22.6,-41.9,REGIONAL,12
-13.0,-60.6,EXTERNAL,12
-21.4,-50.1,INTERNAL,12
-22.1,-47.5,EXTERNAL,12
-22.2,-43.4,EXTERNAL,12
-29.6,-52.0,REGIONAL,12
-19.5,-44.4,REGIONAL,12
-27.5,-50.8,EXTERNAL,12
-22.9,-45.3,REGIONAL,12
-28.3,-49.3,REGIONAL,12
-19.2,-40.9,INTERNAL,12
-29.8,-51.9,REGIONAL,12
-29.7,-51.0,REGIONAL,12
-22.2,-47.9,EXTERNAL,12
-4.3,-38.5,REGIONAL,12
-8.4,-35.1,EXTERNAL,12
-6.4,-36.2,REGIONAL,12
-28.3,-49.2,EXTERNAL,12
-20.9,-56.2,REGIONAL,12
-9.6,-55.8,REGIONAL,12
-14.6,-57.5,EXTERNAL,12
-21.1,-40.6,INTERNAL,12
-14.2,-59.7,REGIONAL,12
-9.7,-56.0,REGIONAL,12
-22.0,-45.3,REGIONAL,12
-19.6,-44.4,REGIONAL,12
-21.0,-48.2,INTERNAL,12
-19.9,-55.3,REGIONAL,12
-13.7,-56.7,REGIONAL,12
-14.3,-38.9,REGIONAL,12
-16.9,-42.8,REGIONAL,12
-8.7,-64.0,REGIONAL,12
-20.2,-40.9,INTERNAL,12
-18.1,-44.3,REGIONAL,12
-4.1,-39.9,REGIONAL,12
-24.9,-44.4,INTERNAL,12
-30.0,-51.0,EXTERNAL,12
-17.4,-39.2,REGIONAL,12
-6.0,-62.5,REGIONAL,12
-3.1,-59.7,REGIONAL,12
-23.4,-42.2,INTERNAL,12
-3.3,-39.3,REGIONAL,12
-20.6,-46.5,REGIONAL,12
-21.3,-49.9,INTERNAL,12
-12.8,-38.3,REGIONAL,12
-20.9,-47.6,EXTERNAL,12
-20.7,-46.3,REGIONAL,12
-29.3,-50.8,EXTERNAL,12
-16.6,-49.4,REGIONAL,12
-20.4,-44.5,EXTERNAL,12
-31.9,-52.3,REGIONAL,12
-16.4,-50.7,EXTERNAL,12
-20.7,-43.5,REGIONAL,12
-21.2,-41.9,REGIONAL,12
-16.9,-43.1,REGIONAL,12
-20.8,-40.7,INTERNAL,12
-20.7,-48.1,EXTERNAL,12
-27.1,-50.2,REGIONAL,12
-29.8,-50.1,EXTERNAL,12
-21.1,-50.5,INTERNAL,12
-18.1,-38.8,REGIONAL,12
-23.7,-46.3,INTERNAL,12
-6.5,-35.0,REGIONAL,12
-21.6,-52.4,EXTERNAL,12
-20.2,-49.9,INTERNAL,12
-10.7,-68.5,REGIONAL,12
-12.8,-60.2,REGIONAL,12
-11.0,-68.8,REGIONAL,12
-9.7,-65.2,REGIONAL,12
-22.5,-42.6,REGIONAL,12
-29.0,-50.2,REGIONAL,12
-6.2,-47.3,REGIONAL,12
-17.9,-43.1,REGIONAL,12
-33.0,-51.2,INTERNAL,12
-33.7,-53.4,EXTERNAL,12
-2.4,-44.1,EXTERNAL,12
-29.5,-52.1,REGIONAL,12
-23.4,-51.4,REGIONAL,12
-10.1,-67.8,EXTERNAL,12
-26.6,-52.3,REGIONAL,12
-16.5,-42.8,REGIONAL,12
-0.5,-46.7,EXTERNAL,12
-17.0,-39.2,REGIONAL,12
-23.9,-42.8,INTERNAL,12
-5.2,-48.9,REGIONAL,12
-8.5,-35.1,REGIONAL,12
-27.2,-52.0,EXTERNAL,12
-16.0,-57.0,EXTERNAL,12
-8.5,-36.9,REGIONAL,12
-2.4,-55.0,REGIONAL,12
-19.0,-57.6,EXTERNAL,12
-22.3,-46.6,EXTERNAL,12
-1.0,-62.1,REGIONAL,12
-26.9,-49.8,REGIONAL,12
-22.1,-49.9,EXTERNAL,12
-11.6,-39.3,EXTERNAL,12
-26.1,-49.1,REGIONAL,12
-22.1,-47.8,INTERNAL,12
-20.3,-56.4,REGIONAL,12
-21.7,-52.4,REGIONAL,12
0.3,-51.1,REGIONAL,12
-22.5,-44.9,REGIONAL,12
-6.1,-48.4,REGIONAL,12
-20.5,-43.6,EXTERNAL,12
-23.5,-44.7,INTERNAL,12
-24.2,-52.4,REGIONAL,12
-9.1,-72.7,REGIONAL,12
-19.3,-45.0,REGIONAL,12
-16.5,-49.3,EXTERNAL,12
-21.1,-48.6,INTERNAL,12
-4.8,-61.3,EXTERNAL,12
-22.8,-46.2,EXTERNAL,12
-15.8,-51.9,REGIONAL,12
-9.8,-40.4,EXTERNAL,12
-16.6,-57.0,REGIONAL,12
-5.0,-42.7,EXTERNAL,12
-21.7,-50.8,INTERNAL,12
-25.4,-50.0,EXTERNAL,12
-21.2,-40.2,INTERNAL,12
-24.1,-47.2,INTERNAL,12
-20.8,-49.2,EXTERNAL,12
-18.0,-52.8,REGIONAL,12
-11.4,-61.7,EXTERNAL,12
-11.0,-41.0,EXTERNAL,12
-22.8,-42.5,REGIONAL,12
-24.7,-47.9,EXTERNAL,12
-31.2,-50.8,EXTERNAL,12
-29.0,-51.1,REGIONAL,12
-21.7,-41.1,REGIONAL,12
-8.3,-72.8,REGIONAL,12
-27.8,-50.2,EXTERNAL,12
-20.1,-48.6,INTERNAL,12
-5.2,-42.8,EXTERNAL,12
-23.2,-49.4,REGIONAL,12
0.9,-51.9,REGIONAL,12
-8.3,-35.1,EXTERNAL,12
2.2,-50.9,REGIONAL,12
-1.8,-47.4,REGIONAL,12
-12.4,-37.5,REGIONAL,12
-20.6,-51.2,INTERNAL,12
-21.9,-42.9,REGIONAL,12
-22.6,-47.8,EXTERNAL,12
-27.1,-53.0,REGIONAL,12
-18.3,-52.7,REGIONAL,12
-27.2,-51.5,REGIONAL,12
-25.0,-49.4,REGIONAL,12
-23.7,-47.7,EXTERNAL,12
-2.4,-48.7,REGIONAL,12
-14.7,-39.0,REGIONAL,12
-24.2,-45.0,INTERNAL,12
-6.6,-35.5,REGIONAL,12
-23.0,-51.9,REGIONAL,12
-13.5,-61.1,REGIONAL,12
4.1,-30.0,EXTERNAL,12
-20.2,-50.4,INTERNAL,12
-16.4,-49.5,REGIONAL,12
-2.8,-65.1,REGIONAL,12
-7.8,-72.4,REGIONAL,12
-21.9,-47.8,EXTERNAL,12
-4.7,-37.5,REGIONAL,12
-27.6,-50.4,REGIONAL,12
-29.1,-51.9,REGIONAL,12
-20.5,-52.7,EXTERNAL,12
-7.0,-36.5,REGIONAL,12
-2.5,-44.1,EXTERNAL,12
-20.8,-41.8,REGIONAL,12
-31.7,-52.8,REGIONAL,12
-20.6,-49.9,INTERNAL,12
-20.7,-49.7,INTERNAL,12
-20.3,-43.1,REGIONAL,12
-23.6,-48.5,EXTERNAL,12
-15.3,-44.4,REGIONAL,12
-4.1,-38.5,REGIONAL,12
-12.0,-39.1,REGIONAL,12
1.0,-51.2,REGIONAL,12
-19.0,-43.8,REGIONAL,12
-18.2,-51.4,EXTERNAL,12
-21.1,-42.9,REGIONAL,12
-12.1,-39.0,EXTERNAL,12
-23.6,-51.5,EXTERNAL,12
-18.0,-45.4,REGIONAL,12
-19.0,-47.5,REGIONAL,12
-24.1,-52.4,REGIONAL,12
-32.0,-52.0,INTERNAL,12
-29.2,-54.9,EXTERNAL,12
-20.1,-43.4,EXTERNAL,12
-22.8,-48.6,EXTERNAL,12
-20.0,-48.9,INTERNAL,12
-4.1,-60.7,EXTERNAL,12
-10.9,-62.0,EXTERNAL,12
-7.5,-60.7,REGIONAL,12
-23.5,-45.6,REGIONAL,12
-14.3,-51.0,INTERNAL,12
-7.5,-39.3,REGIONAL,12
-2.7,-42.6,REGIONAL,12
-27.7,-48.4,REGIONAL,12
-14.8,-56.4,REGIONAL,12
-20.2,-43.0,REGIONAL,12
-10.5,-62.8,REGIONAL,12
-16.4,-46.9,EXTERNAL,12
-23.3,-45.7,EXTERNAL,12
-22.5,-47.7,REGIONAL,12
-29.8,-50.9,EXTERNAL,12
-20.8,-47.4,INTERNAL,12
-21.9,-48.2,REGIONAL,12
-24.2,-43.4,INTERNAL,12
-26.4,-53.0,REGIONAL,12
-2.9,-40.8,REGIONAL,12
-10.8,-65.1,EXTERNAL,12
-27.8,-50.4,EXTERNAL,12
-15.3,-47.4,REGIONAL,12
-25.2,-50.1,REGIONAL,12
-31.6,-53.4,REGIONAL,12
-28.8,-51.7,REGIONAL,12
-33.5,-53.4,REGIONAL,12
-8.2,-35.4,REGIONAL,12
-22.5,-48.5,INTERNAL,12
-10.0,-67.6,REGIONAL,12
-18.6,-48.2,EXTERNAL,12
-20.7,-48.9,REGIONAL,12
-15.0,-60.0,REGIONAL,12
-8.4,-42.2,REGIONAL,12
-5.2,-47.7,REGIONAL,12
-12.4,-41.9,EXTERNAL,12
-7.6,-35.4,REGIONAL,12
-5.0,-44.4,REGIONAL,12
-15.2,-45.8,REGIONAL,12
-11.3,-41.8,REGIONAL,12
-1.7,-48.6,EXTERNAL,12
-5.0,-40.0,REGIONAL,12
-27.5,-51.2,REGIONAL,12
-12.8,-45.9,REGIONAL,12
-33.5,-53.4,EXTERNAL,12
-28.4,-49.2,REGIONAL,12
-16.8,-39.1,EXTERNAL,12
-22.2,-44.6,EXTERNAL,12
-20.5,-56.0,REGIONAL,12
-16.2,-46.2,REGIONAL,12
-4.5,-45.9,REGIONAL,12
-12.6,-39.0,REGIONAL,12
-9.1,-36.0,REGIONAL,12
-22.2,-41.7,REGIONAL,12
-30.3,-51.6,REGIONAL,12
-31.9,-52.3,EXTERNAL,12
-27.3,-51.3,REGIONAL,12
-23.3,-42.7,INTERNAL,12
-26.7,-48.8,REGIONAL,12
-17.0,-53.0,EXTERNAL,12
-21.5,-43.0,REGIONAL,12
-20.6,-45.3,REGIONAL,12
-22.0,-44.7,REGIONAL,12
-28.5,-49.6,REGIONAL,12
-25.1,-52.8,REGIONAL,12
-25.0,-53.3,REGIONAL,12
-7.5,-39.5,INTERNAL,12
-6.2,-62.7,EXTERNAL,12
-14.9,-39.5,REGIONAL,12
-12.9,-41.2,REGIONAL,12
-20.5,-42.1,REGIONAL,12
1.0,-51.9,REGIONAL,12
-0.7,-51.6,REGIONAL,12
-16.9,-49.4,EXTERNAL,12
-5.1,-42.7,REGIONAL,12
-16.3,-56.5,REGIONAL,12
-27.7,-51.1,REGIONAL,12
-16.0,-47.3,REGIONAL,12
-21.4,-47.3,REGIONAL,12
-3.6,-38.8,EXTERNAL,12
-4.1,-36.3,EXTERNAL,12
-23.0,-45.8,EXTERNAL,12
-14.4,-48.4,REGIONAL,12
-15.6,-47.3,EXTERNAL,12
-11.5,-63.6,REGIONAL,12
-10.5,-37.2,REGIONAL,12
-23.4,-49.6,INTERNAL,12
-7.0,-34.0,INTERNAL,12
-26.1,-48.8,REGIONAL,12
-5.1,-37.3,REGIONAL,12
-4.0,-46.8,REGIONAL,12
-11.5,-45.1,REGIONAL,12
-20.4,-56.0,REGIONAL,12
-15.2,-39.4,REGIONAL,12
-14.3,-40.1,REGIONAL,12
-28.2,-48.6,REGIONAL,12
-27.8,-48.4,REGIONAL,12
-18.6,-43.5,REGIONAL,12
-9.4,-67.3,EXTERNAL,12
-12.7,-56.9,REGIONAL,12
-23.2,-47.2,REGIONAL,12
-6.0,-40.3,EXTERNAL,12
-23.7,-41.3,INTERNAL,12
-20.1,-37.5,REGIONAL,12
-14.7,-41.0,REGIONAL,12
-17.9,-41.5,EXTERNAL,12
-20.8,-47.6,REGIONAL,12
-17.1,-47.7,REGIONAL,12
-21.3,-50.3,REGIONAL,12
-23.5,-45.6,INTERNAL,12
-7.3,-35.8,REGIONAL,12
-15.6,-54.3,REGIONAL,12
-18.4,-38.0,EXTERNAL,12
-19.0,-43.6,REGIONAL,12
-18.1,-51.9,EXTERNAL,12
-7.1,-35.8,EXTERNAL,12
-23.9,-51.9,REGIONAL,12
-7.9,-38.0,REGIONAL,12
-6.2,-50.1,REGIONAL,12
-17.6,-56.9,REGIONAL,12
-16.3,-57.8,REGIONAL,12
-13.6,-46.3,REGIONAL,12
-26.3,-49.5,REGIONAL,12
-22.5,-55.7,EXTERNAL,12
-16.3,-56.8,REGIONAL,12
-20.9,-50.6,INTERNAL,12
-9.2,-37.4,REGIONAL,12
-26.5,-48.4,EXTERNAL,12
-21.6,-51.8,INTERNAL,12
-20.1,-50.4,INTERNAL,12
-7.0,-35.8,EXTERNAL,12
-21.6,-48.4,REGIONAL,12
-1.3,-47.9,EXTERNAL,12
-22.3,-43.7,EXTERNAL,12
-23.0,-45.0,INTERNAL,12
-10.1,-54.9,REGIONAL,12
-21.0,-51.3,EXTERNAL,12
2.2,-54.2,REGIONAL,12
-20.9,-49.2,INTERNAL,12
-24.6,-47.3,REGIONAL,12
-16.0,-48.9,REGIONAL,12
-13.6,-43.0,REGIONAL,12
-15.5,-47.8,REGIONAL,12
-15.9,-50.2,REGIONAL,12
-21.6,-40.4,INTERNAL,12
-6.0,-38.0,REGIONAL,12
-5.1,-38.1,EXTERNAL,12
-25.0,-50.1,EXTERNAL,12
-7.6,-37.5,REGIONAL,12
-18.6,-45.5,REGIONAL,12
-15.3,-39.5,REGIONAL,12
-2.7,-59.9,REGIONAL,12
-20.7,-42.8,REGIONAL,12
-22.4,-49.0,REGIONAL,12
-11.6,-50.7,EXTERNAL,12
-10.1,-45.4,REGIONAL,12
-15.7,-57.3,REGIONAL,12
-12.7,-39.8,REGIONAL,12
-17.0,-49.8,REGIONAL,12
-10.9,-37.1,INTERNAL,12
-7.8,-34.8,INTERNAL,12
-17.7,-42.5,REGIONAL,12
-14.3,-44.5,REGIONAL,12
-15.3,-44.8,REGIONAL,12
-17.1,-45.0,REGIONAL,12
-2.9,-59.7,EXTERNAL,12
-24.2,-51.7,EXTERNAL,12
-20.2,-47.4,REGIONAL,12
-21.8,-40.1,INTERNAL,12
-21.5,-52.5,EXTERNAL,12
-25.7,-53.1,EXTERNAL,12
-18.9,-46.3,REGIONAL,12
-29.9,-50.2,EXTERNAL,12
-1.4,-46.1,REGIONAL,12
-11.7,-44.9,REGIONAL,12
-7.0,-42.1,REGIONAL,12
-17.8,-51.9,EXTERNAL,12
-30.1,-51.4,EXTERNAL,12
-5.8,-35.9,REGIONAL,12
-19.4,-56.2,REGIONAL,12
-5.2,-35.7,REGIONAL,12
-5.5,-36.9,REGIONAL,12
-21.0,-42.4,INTERNAL,12
-22.1,-47.9,INTERNAL,12
-3.8,-57.6,REGIONAL,12
-18.0,-45.7,REGIONAL,12
-30.3,-54.4,REGIONAL,12
-12.8,-40.2,REGIONAL,12
-18.4,-51.1,EXTERNAL,12
-2.9,-41.9,REGIONAL,11
-28.2,-49.0,REGIONAL,11
-12.1,-43.2,REGIONAL,11
-32.1,-52.6,EXTERNAL,11
-21.4,-50.6,INTERNAL,11
-27.0,-51.8,EXTERNAL,11
-22.2,-42.6,REGIONAL,11
-27.3,-48.9,EXTERNAL,11
-22.0,-40.4,INTERNAL,11
-27.2,-49.4,REGIONAL,11
-6.9,-34.8,INTERNAL,11
-20.9,-51.5,INTERNAL,11
-18.3,-48.9,REGIONAL,11
-9.7,-37.1,REGIONAL,11
-20.6,-46.2,INTERNAL,11
-20.7,-50.6,REGIONAL,11
-24.0,-46.0,INTERNAL,11
-24.6,-48.4,INTERNAL,11
-22.2,-48.8,EXTERNAL,11
-21.1,-42.4,REGIONAL,11
-3.8,-38.7,EXTERNAL,11
-1.1,-48.1,REGIONAL,11
-9.2,-36.7,REGIONAL,11
-15.6,-54.3,EXTERNAL,11
-18.7,-47.5,EXTERNAL,11
-4.0,-38.2,REGIONAL,11
-30.4,-52.4,REGIONAL,11
-7.0,-41.1,REGIONAL,11
-23.2,-51.0,REGIONAL,11
-33.1,-50.8,INTERNAL,11
-22.3,-41.8,REGIONAL,11
-8.1,-63.5,EXTERNAL,11
-3.3,-60.3,REGIONAL,11
-23.9,-44.9,INTERNAL,11
-28.6,-51.4,REGIONAL,11
-22.8,-50.0,INTERNAL,11
-3.0,-59.0,EXTERNAL,11
-28.6,-49.4,EXTERNAL,11
0.8,-63.3,REGIONAL,11
-13.8,-44.0,REGIONAL,11
-6.1,-35.5,REGIONAL,11
-22.3,-43.9,REGIONAL,11
-18.2,-47.9,EXTERNAL,11
-21.7,-46.4,REGIONAL,11
-30.2,-53.6,REGIONAL,11
-19.0,-42.0,EXTERNAL,11
-25.9,-49.1,REGIONAL,11
-20.1,-40.3,EXTERNAL,11
-20.1,-55.8,REGIONAL,11
2.0,-30.1,EXTERNAL,11
-11.8,-61.5,REGIONAL,11
-6.8,-47.9,REGIONAL,11
-4.4,-38.9,REGIONAL,11
-23.1,-45.4,INTERNAL,11
-9.0,-36.0,REGIONAL,11
-12.5,-44.8,EXTERNAL,11
-20.3,-40.8,EXTERNAL,11
-24.8,-44.7,INTERNAL,11
-13.7,-59.8,REGIONAL,11
-12.1,-45.0,EXTERNAL,11
-5.3,-49.1,EXTERNAL,11
-18.3,-51.9,EXTERNAL,11
-3.1,-41.8,REGIONAL,11
-29.4,-51.5,REGIONAL,11
-9.6,-65.1,REGIONAL,11
-6.4,-39.4,REGIONAL,11
-16.2,-46.0,REGIONAL,11
-7.9,-41.9,REGIONAL,11
-3.5,-59.9,REGIONAL,11
-21.2,-42.6,EXTERNAL,11
-21.9,-42.7,EXTERNAL,11
-27.9,-49.3,REGIONAL,11
-10.4,-40.3,REGIONAL,11
-18.8,-44.9,REGIONAL,11
-20.8,-42.2,REGIONAL,11
-2.3,-54.8,REGIONAL,11
-30.0,-51.6,EXTERNAL,11
-27.0,-51.0,EXTERNAL,11
-8.7,-35.7,REGIONAL,11
-22.7,-42.9,REGIONAL,11
-22.2,-41.5,REGIONAL,11
-12.2,-43.2,REGIONAL,11
-16.6,-49.8,EXTERNAL,11
-5.2,-37.1,REGIONAL,11
-22.4,-42.5,EXTERNAL,11
-5.8,-35.4,REGIONAL,11
-25.3,-49.0,EXTERNAL,11
-20.3,-50.3,EXTERNAL,11
-2.6,-55.1,REGIONAL,11
-8.1,-63.8,EXTERNAL,11
-20.4,-42.0,REGIONAL,11
-22.5,-45.2,REGIONAL,11
-7.1,-36.8,REGIONAL,11
-22.2,-43.0,EXTERNAL,11
-14.7,-40.1,REGIONAL,11
-8.7,-38.7,REGIONAL,11
-21.5,-51.5,EXTERNAL,11
-16.1,-39.3,REGIONAL,11
-8.8,-64.0,REGIONAL,11
-22.1,-42.6,REGIONAL,11
-16.6,-49.6,EXTERNAL,11
-7.4,-73.8,REGIONAL,11
-14.3,-48.4,REGIONAL,11
-20.2,-42.8,REGIONAL,11
-20.2,-40.7,REGIONAL,11
-8.8,-36.6,REGIONAL,11
-23.2,-47.7,REGIONAL,11
-23.4,-47.8,EXTERNAL,11
-21.5,-43.0,EXTERNAL,11
-20.1,-50.1,INTERNAL,11
-12.7,-60.1,EXTERNAL,11
-21.7,-41.2,REGIONAL,11
-14.2,-41.7,REGIONAL,11
-16.8,-49.9,EXTERNAL,11
-7.1,-37.3,REGIONAL,11
4.1,-64.4,REGIONAL,11
-3.6,-44.6,REGIONAL,11
-14.7,-39.6,REGIONAL,11
-6.7,-40.1,REGIONAL,11
-8.3,-63.8,REGIONAL,11
-24.4,-49.0,INTERNAL,11
-22.1,-40.9,INTERNAL,11
-20.5,-40.5,REGIONAL,11
-8.2,-35.0,EXTERNAL,11
-7.5,-34.5,EXTERNAL,11
-20.3,-48.3,EXTERNAL,11
-22.5,-48.6,EXTERNAL,11
-9.1,-62.2,REGIONAL,11
-5.0,-37.0,EXTERNAL,11
-24.4,-47.9,EXTERNAL,11
-19.3,-44.4,EXTERNAL,11
2.1,-50.5,INTERNAL,11
-22.4,-42.5,INTERNAL,11
-22.6,-45.8,EXTERNAL,11
-21.0,-48.2,REGIONAL,11
-6.2,-42.8,REGIONAL,11
-20.1,-45.0,EXTERNAL,11
-21.8,-48.2,INTERNAL,11
-29.5,-50.1,REGIONAL,11
-19.9,-56.4,REGIONAL,11
-20.0,-49.8,INTERNAL,11
-16.2,-39.0,EXTERNAL,11
-20.4,-49.6,INTERNAL,11
-22.1,-48.0,REGIONAL,11
-21.3,-47.2,REGIONAL,11
-22.6,-47.6,REGIONAL,11
-10.9,-37.2,EXTERNAL,11
-20.5,-56.7,REGIONAL,11
-29.6,-50.6,REGIONAL,11
-22.6,-51.9,REGIONAL,11
-11.3,-37.3,EXTERNAL,11
-21.9,-47.6,EXTERNAL,11
-21.1,-42.0,REGIONAL,11
-12.7,-40.6,REGIONAL,11
-20.4,-56.5,REGIONAL,11
-6.2,-38.3,REGIONAL,11
-25.9,-45.8,INTERNAL,11
-32.3,-52.4,REGIONAL,11
-5.8,-36.3,EXTERNAL,11
-21.4,-41.4,REGIONAL,11
-15.9,-57.8,REGIONAL,11
-28.0,-54.0,EXTERNAL,11
-15.4,-47.1,REGIONAL,11
-28.8,-49.6,REGIONAL,11
-20.8,-41.1,EXTERNAL,11
-27.2,-48.7,REGIONAL,11
-15.6,-48.3,REGIONAL,11
-22.5,-43.6,EXTERNAL,11
-24.3,-47.6,EXTERNAL,11
-22.6,-46.0,REGIONAL,11
-13.1,-41.4,REGIONAL,11
-16.1,-47.6,REGIONAL,11
2.6,-60.6,REGIONAL,11
-3.8,-49.6,EXTERNAL,11
-22.5,-52.9,INTERNAL,11
-16.0,-39.1,REGIONAL,11
-11.0,-41.1,REGIONAL,11
-21.6,-49.9,REGIONAL,11
-3.6,-39.0,REGIONAL,11
-22.2,-49.1,REGIONAL,11
-29.3,-51.3,REGIONAL,11
-27.9,-49.2,REGIONAL,11
-5.2,-36.5,REGIONAL,11
-21.0,-48.5,EXTERNAL,11
-22.7,-47.2,INTERNAL,11
-16.7,-43.0,REGIONAL,11
-17.9,-48.5,REGIONAL,11
-14.7,-41.2,REGIONAL,11
-5.9,-55.7,REGIONAL,11
-10.2,-41.0,REGIONAL,11
