lat,lon,source_type,record_count,countrycode,country_name,wb_income_group
-29.7,-53.0,REGIONAL,8,BR,Brazil,Upper middle income
-16.3,-59.4,REGIONAL,8,BO,Bolivia,Lower middle income
-14.1,-44.6,REGIONAL,8,BR,Brazil,Upper middle income
-14.2,-42.7,REGIONAL,8,BR,Brazil,Upper middle income
-10.9,-69.6,INTERNAL,8,BR,Brazil,Upper middle income
-18.2,-48.1,REGIONAL,8,BR,Brazil,Upper middle income
-17.2,-44.5,REGIONAL,8,BR,Brazil,Upper middle income
-11.1,-42.1,REGIONAL,8,BR,Brazil,Upper middle income
-23.9,-46.9,INTERNAL,8,BR,Brazil,Upper middle income
-6.3,-35.5,REGIONAL,8,BR,Brazil,Upper middle income
-5.4,-40.3,REGIONAL,8,BR,Brazil,Upper middle income
-15.2,-49.6,REGIONAL,8,BR,Brazil,Upper middle income
-8.4,-36.0,EXTERNAL,8,BR,Brazil,Upper middle income
-13.0,-39.2,EXTERNAL,8,BR,Brazil,Upper middle income
-21.0,-56.4,REGIONAL,8,BR,Brazil,Upper middle income
-12.6,-41.2,REGIONAL,8,BR,Brazil,Upper middle income
-28.8,-49.5,REGIONAL,8,BR,Brazil,Upper middle income
-30.0,-51.4,REGIONAL,8,BR,Brazil,Upper middle income
-9.3,-49.9,REGIONAL,8,BR,Brazil,Upper middle income
-6.1,-36.8,REGIONAL,8,BR,Brazil,Upper middle income
-12.2,-39.3,REGIONAL,8,BR,Brazil,Upper middle income
-11.3,-40.4,REGIONAL,8,BR,Brazil,Upper middle income
-21.7,-47.3,EXTERNAL,8,BR,Brazil,Upper middle income
-7.0,-39.3,REGIONAL,8,BR,Brazil,Upper middle income
-21.4,-56.5,REGIONAL,8,BR,Brazil,Upper middle income
-20.6,-51.1,REGIONAL,8,BR,Brazil,Upper middle income
-20.6,-44.5,REGIONAL,8,BR,Brazil,Upper middle income
-4.6,-37.8,EXTERNAL,8,BR,Brazil,Upper middle income
-2.3,-62.7,REGIONAL,8,BR,Brazil,Upper middle income
-22.3,-48.9,INTERNAL,8,BR,Brazil,Upper middle income
-16.2,-41.1,REGIONAL,8,BR,Brazil,Upper middle income
-5.7,-39.6,REGIONAL,8,BR,Brazil,Upper middle income
-21.6,-49.7,REGIONAL,8,BR,Brazil,Upper middle income
-3.6,-45.3,REGIONAL,8,BR,Brazil,Upper middle income
-3.4,-65.9,REGIONAL,8,BR,Brazil,Upper middle income
-27.7,-54.1,REGIONAL,8,BR,Brazil,Upper middle income
-24.6,-50.2,REGIONAL,8,BR,Brazil,Upper middle income
-22.4,-52.5,INTERNAL,8,BR,Brazil,Upper middle income
-16.7,-47.6,REGIONAL,8,BR,Brazil,Upper middle income
-18.4,-39.7,EXTERNAL,8,BR,Brazil,Upper middle income
-23.0,-47.8,EXTERNAL,8,BR,Brazil,Upper middle income
-9.8,-56.2,REGIONAL,8,BR,Brazil,Upper middle income
-18.5,-46.5,REGIONAL,8,BR,Brazil,Upper middle income
-26.6,-51.7,REGIONAL,8,BR,Brazil,Upper middle income
-20.3,-44.1,EXTERNAL,8,BR,Brazil,Upper middle income
-17.4,-56.9,REGIONAL,8,BR,Brazil,Upper middle income
-30.3,-54.9,EXTERNAL,8,BR,Brazil,Upper middle income
-14.9,-42.5,INTERNAL,8,BR,Brazil,Upper middle income
-14.3,-39.2,REGIONAL,8,BR,Brazil,Upper middle income
-26.6,-49.6,REGIONAL,8,BR,Brazil,Upper middle income
-5.8,-62.3,EXTERNAL,8,BR,Brazil,Upper middle income
-3.0,-44.0,EXTERNAL,8,BR,Brazil,Upper middle income
4.5,-61.2,REGIONAL,8,VE,Venezuela,Lower middle income
-27.3,-49.1,REGIONAL,8,BR,Brazil,Upper middle income
-22.2,-42.8,REGIONAL,8,BR,Brazil,Upper middle income
-13.3,-39.3,EXTERNAL,8,BR,Brazil,Upper middle income
-11.2,-38.9,REGIONAL,8,BR,Brazil,Upper middle income
-7.0,-55.4,REGIONAL,8,BR,Brazil,Upper middle income
1.2,-52.5,EXTERNAL,8,BR,Brazil,Upper middle income
-1.8,-59.7,REGIONAL,8,BR,Brazil,Upper middle income
-24.5,-51.7,REGIONAL,8,BR,Brazil,Upper middle income
-9.7,-35.9,EXTERNAL,8,BR,Brazil,Upper middle income
-6.2,-48.6,REGIONAL,8,BR,Brazil,Upper middle income
-13.7,-41.8,REGIONAL,8,BR,Brazil,Upper middle income
-1.2,-47.2,EXTERNAL,8,BR,Brazil,Upper middle income
-19.6,-56.4,REGIONAL,8,BR,Brazil,Upper middle income
-6.2,-38.9,REGIONAL,8,BR,Brazil,Upper middle income
-7.1,-35.9,REGIONAL,8,BR,Brazil,Upper middle income
-15.7,-56.2,REGIONAL,8,BR,Brazil,Upper middle income
-20.2,-47.5,INTERNAL,8,BR,Brazil,Upper middle income
-1.6,-59.4,REGIONAL,8,BR,Brazil,Upper middle income
-10.0,-49.0,EXTERNAL,8,BR,Brazil,Upper middle income
-24.3,-54.3,EXTERNAL,8,PY,Paraguay,Upper middle income
-13.2,-46.4,REGIONAL,8,BR,Brazil,Upper middle income
-21.0,-41.0,INTERNAL,8,BR,Brazil,Upper middle income
-22.4,-45.8,INTERNAL,8,BR,Brazil,Upper middle income
-23.9,-47.3,INTERNAL,8,BR,Brazil,Upper middle income
-9.7,-48.7,REGIONAL,8,BR,Brazil,Upper middle income
-20.8,-41.2,REGIONAL,8,BR,Brazil,Upper middle income
-20.6,-46.4,REGIONAL,8,BR,Brazil,Upper middle income
-30.3,-54.4,EXTERNAL,8,BR,Brazil,Upper middle income
-6.3,-47.3,EXTERNAL,8,BR,Brazil,Upper middle income
-10.5,-40.3,REGIONAL,8,BR,Brazil,Upper middle income
-19.6,-43.7,REGIONAL,8,BR,Brazil,Upper middle income
-21.0,-56.6,INTERNAL,8,BR,Brazil,Upper middle income
-20.1,-48.9,INTERNAL,8,BR,Brazil,Upper middle income
-22.8,-46.8,EXTERNAL,8,BR,Brazil,Upper middle income
-25.0,-50.0,REGIONAL,8,BR,Brazil,Upper middle income
-16.1,-40.9,REGIONAL,8,BR,Brazil,Upper middle income
-25.8,-49.4,REGIONAL,8,BR,Brazil,Upper middle income
-15.3,-49.1,EXTERNAL,8,BR,Brazil,Upper middle income
-14.4,-46.2,REGIONAL,8,BR,Brazil,Upper middle income
-22.5,-49.0,REGIONAL,8,BR,Brazil,Upper middle income
-6.0,-44.0,EXTERNAL,8,BR,Brazil,Upper middle income
-25.0,-54.0,EXTERNAL,8,BR,Brazil,Upper middle income
-20.8,-41.7,EXTERNAL,8,BR,Brazil,Upper middle income
-17.0,-42.9,REGIONAL,8,BR,Brazil,Upper middle income
-25.2,-48.6,REGIONAL,8,BR,Brazil,Upper middle income
-23.0,-52.5,REGIONAL,8,BR,Brazil,Upper middle income
-6.0,-39.1,REGIONAL,8,BR,Brazil,Upper middle income
-27.0,-50.4,REGIONAL,8,BR,Brazil,Upper middle income
-23.8,-50.2,REGIONAL,8,BR,Brazil,Upper middle income
-16.1,-44.6,INTERNAL,8,BR,Brazil,Upper middle income
-23.7,-47.6,REGIONAL,8,BR,Brazil,Upper middle income
-20.1,-40.4,REGIONAL,8,BR,Brazil,Upper middle income
-8.4,-35.9,REGIONAL,8,BR,Brazil,Upper middle income
-6.5,-37.2,EXTERNAL,8,BR,Brazil,Upper middle income
-29.1,-51.8,REGIONAL,8,BR,Brazil,Upper middle income
-25.6,-49.7,REGIONAL,8,BR,Brazil,Upper middle income
-23.1,-45.0,EXTERNAL,8,BR,Brazil,Upper middle income
-18.7,-57.5,REGIONAL,8,BR,Brazil,Upper middle income
-14.3,-51.0,REGIONAL,8,BR,Brazil,Upper middle income
-25.2,-49.3,EXTERNAL,8,BR,Brazil,Upper middle income
-22.0,-50.4,EXTERNAL,8,BR,Brazil,Upper middle income
-15.4,-47.5,EXTERNAL,8,BR,Brazil,Upper middle income
-22.5,-42.3,EXTERNAL,8,BR,Brazil,Upper middle income
-17.1,-42.4,REGIONAL,8,BR,Brazil,Upper middle income
-22.6,-42.3,REGIONAL,8,BR,Brazil,Upper middle income
-8.3,-38.0,REGIONAL,8,BR,Brazil,Upper middle income
-15.3,-40.8,REGIONAL,8,BR,Brazil,Upper middle income
-11.0,-37.2,EXTERNAL,8,BR,Brazil,Upper middle income
-15.4,-47.6,REGIONAL,8,BR,Brazil,Upper middle income
-20.8,-46.6,EXTERNAL,8,BR,Brazil,Upper middle income
-12.2,-37.8,EXTERNAL,8,BR,Brazil,Upper middle income
-28.2,-49.1,REGIONAL,8,BR,Brazil,Upper middle income
-26.8,-53.2,EXTERNAL,8,BR,Brazil,Upper middle income
-7.8,-72.3,REGIONAL,8,BR,Brazil,Upper middle income
-23.4,-44.7,EXTERNAL,8,XX,Unknown,Not classified
-24.0,-44.5,INTERNAL,8,XX,Unknown,Not classified
-23.1,-43.6,EXTERNAL,8,XX,Unknown,Not classified
-24.3,-43.8,INTERNAL,8,XX,Unknown,Not classified
-13.0,-38.3,EXTERNAL,8,XX,Unknown,Not classified
-20.6,-39.9,REGIONAL,8,XX,Unknown,Not classified
-2.8,-41.8,EXTERNAL,8,XX,Unknown,Not classified
-5.1,-35.9,REGIONAL,8,XX,Unknown,Not classified
-22.3,-41.4,REGIONAL,8,XX,Unknown,Not classified
-6.6,-34.9,INTERNAL,8,XX,Unknown,Not classified
-23.2,-43.4,REGIONAL,8,XX,Unknown,Not classified
1.6,-32.6,REGIONAL,8,XX,Unknown,Not classified
6.8,-49.6,EXTERNAL,8,XX,Unknown,Not classified
-24.0,-45.2,REGIONAL,8,XX,Unknown,Not classified
-23.0,-42.8,EXTERNAL,8,XX,Unknown,Not classified
-23.9,-45.5,EXTERNAL,8,XX,Unknown,Not classified
-6.8,-34.8,INTERNAL,8,XX,Unknown,Not classified
-24.8,-44.1,INTERNAL,8,XX,Unknown,Not classified
-24.3,-44.6,INTERNAL,8,XX,Unknown,Not classified
-3.8,-32.6,REGIONAL,8,XX,Unknown,Not classified
-12.6,-38.0,INTERNAL,8,XX,Unknown,Not classified
-4.0,-32.5,REGIONAL,8,XX,Unknown,Not classified
-20.5,-29.3,REGIONAL,8,XX,Unknown,Not classified
-24.7,-44.7,INTERNAL,8,XX,Unknown,Not classified
-3.4,-39.0,EXTERNAL,8,XX,Unknown,Not classified
-22.2,-41.0,EXTERNAL,8,XX,Unknown,Not classified
-23.8,-45.2,EXTERNAL,8,XX,Unknown,Not classified
-23.6,-41.3,INTERNAL,8,XX,Unknown,Not classified
-32.1,-51.8,INTERNAL,8,XX,Unknown,Not classified
-31.1,-50.6,REGIONAL,8,XX,Unknown,Not classified
-12.8,-38.0,REGIONAL,8,XX,Unknown,Not classified
-6.9,-34.7,INTERNAL,8,XX,Unknown,Not classified
-25.4,-46.8,INTERNAL,8,XX,Unknown,Not classified
-19.6,-38.7,INTERNAL,8,XX,Unknown,Not classified
-27.0,-48.0,EXTERNAL,8,XX,Unknown,Not classified
-20.7,-40.5,INTERNAL,8,XX,Unknown,Not classified
-22.0,-40.1,INTERNAL,8,XX,Unknown,Not classified
-3.6,-38.6,REGIONAL,8,XX,Unknown,Not classified
-10.3,-34.9,EXTERNAL,8,XX,Unknown,Not classified
-2.5,-44.0,REGIONAL,8,XX,Unknown,Not classified
-21.9,-40.0,INTERNAL,8,XX,Unknown,Not classified
-22.1,-40.3,INTERNAL,8,XX,Unknown,Not classified
-20.8,-40.6,EXTERNAL,8,XX,Unknown,Not classified
-24.9,-44.0,INTERNAL,8,XX,Unknown,Not classified
2.1,-50.5,REGIONAL,8,XX,Unknown,Not classified
-22.0,-41.0,EXTERNAL,8,XX,Unknown,Not classified
-31.2,-50.8,REGIONAL,8,XX,Unknown,Not classified
-20.8,-40.4,REGIONAL,8,XX,Unknown,Not classified
-8.6,-35.0,INTERNAL,8,XX,Unknown,Not classified
-3.6,-38.4,REGIONAL,8,XX,Unknown,Not classified
-25.7,-45.3,INTERNAL,8,XX,Unknown,Not classified
-9.1,-34.8,EXTERNAL,8,XX,Unknown,Not classified
-24.5,-44.5,INTERNAL,8,XX,Unknown,Not classified
-9.1,-35.2,REGIONAL,8,XX,Unknown,Not classified
-14.2,-38.9,REGIONAL,8,XX,Unknown,Not classified
-8.0,-34.4,REGIONAL,8,XX,Unknown,Not classified
-23.0,-42.6,REGIONAL,8,XX,Unknown,Not classified
-24.7,-43.7,REGIONAL,8,XX,Unknown,Not classified
-25.2,-45.1,INTERNAL,8,XX,Unknown,Not classified
-9.8,-45.4,EXTERNAL,7,BR,Brazil,Upper middle income
-20.8,-41.6,REGIONAL,7,BR,Brazil,Upper middle income
-30.9,-53.6,REGIONAL,7,BR,Brazil,Upper middle income
-22.4,-43.6,REGIONAL,7,BR,Brazil,Upper middle income
-20.9,-44.5,REGIONAL,7,BR,Brazil,Upper middle income
-13.8,-42.8,REGIONAL,7,BR,Brazil,Upper middle income
-18.8,-52.6,EXTERNAL,7,BR,Brazil,Upper middle income
-27.6,-51.6,REGIONAL,7,BR,Brazil,Upper middle income
-16.0,-49.2,REGIONAL,7,BR,Brazil,Upper middle income
-4.8,-38.4,REGIONAL,7,BR,Brazil,Upper middle income
-0.7,-63.0,EXTERNAL,7,BR,Brazil,Upper middle income
-20.9,-45.5,REGIONAL,7,BR,Brazil,Upper middle income
-2.9,-60.8,REGIONAL,7,BR,Brazil,Upper middle income
-3.8,-49.6,REGIONAL,7,BR,Brazil,Upper middle income
-27.0,-49.6,EXTERNAL,7,BR,Brazil,Upper middle income
-20.7,-53.7,REGIONAL,7,BR,Brazil,Upper middle income
-29.4,-50.7,REGIONAL,7,BR,Brazil,Upper middle income
-1.2,-47.3,REGIONAL,7,BR,Brazil,Upper middle income
-28.3,-52.5,REGIONAL,7,BR,Brazil,Upper middle income
-16.8,-52.0,EXTERNAL,7,BR,Brazil,Upper middle income
-19.1,-56.6,REGIONAL,7,BR,Brazil,Upper middle income
-24.0,-48.9,REGIONAL,7,BR,Brazil,Upper middle income
-1.5,-48.3,REGIONAL,7,BR,Brazil,Upper middle income
-23.8,-50.0,EXTERNAL,7,BR,Brazil,Upper middle income
-14.1,-42.5,EXTERNAL,7,BR,Brazil,Upper middle income
-22.8,-48.8,INTERNAL,7,BR,Brazil,Upper middle income
-18.0,-43.7,REGIONAL,7,BR,Brazil,Upper middle income
-10.6,-48.9,REGIONAL,7,BR,Brazil,Upper middle income
-12.8,-40.4,REGIONAL,7,BR,Brazil,Upper middle income
0.5,-50.9,REGIONAL,7,BR,Brazil,Upper middle income
-17.2,-54.2,EXTERNAL,7,BR,Brazil,Upper middle income
-3.9,-40.7,REGIONAL,7,BR,Brazil,Upper middle income
-21.6,-45.6,EXTERNAL,7,BR,Brazil,Upper middle income
-7.1,-50.0,EXTERNAL,7,BR,Brazil,Upper middle income
-25.1,-51.0,REGIONAL,7,BR,Brazil,Upper middle income
-9.8,-57.8,REGIONAL,7,BR,Brazil,Upper middle income
-2.5,-57.0,REGIONAL,7,BR,Brazil,Upper middle income
-29.5,-50.7,EXTERNAL,7,BR,Brazil,Upper middle income
-27.6,-52.1,EXTERNAL,7,BR,Brazil,Upper middle income
-20.3,-41.5,REGIONAL,7,BR,Brazil,Upper middle income
-26.9,-52.3,EXTERNAL,7,BR,Brazil,Upper middle income
-21.5,-56.5,REGIONAL,7,BR,Brazil,Upper middle income
-20.7,-48.9,INTERNAL,7,BR,Brazil,Upper middle income
-16.6,-47.6,REGIONAL,7,BR,Brazil,Upper middle income
-3.7,-40.1,REGIONAL,7,BR,Brazil,Upper middle income
-15.5,-55.2,REGIONAL,7,BR,Brazil,Upper middle income
-19.5,-43.1,REGIONAL,7,BR,Brazil,Upper middle income
-28.4,-50.7,REGIONAL,7,BR,Brazil,Upper middle income
-10.8,-38.5,EXTERNAL,7,BR,Brazil,Upper middle income
25.7,-80.2,EXTERNAL,7,US,United States of America,High income
-11.4,-41.1,REGIONAL,7,BR,Brazil,Upper middle income
0.9,-52.0,EXTERNAL,7,BR,Brazil,Upper middle income
-12.4,-39.2,EXTERNAL,7,BR,Brazil,Upper middle income
-29.2,-51.9,EXTERNAL,7,BR,Brazil,Upper middle income
-1.7,-59.7,REGIONAL,7,BR,Brazil,Upper middle income
-2.4,-60.9,REGIONAL,7,BR,Brazil,Upper middle income
-9.7,-50.5,INTERNAL,7,BR,Brazil,Upper middle income
-20.9,-42.2,REGIONAL,7,BR,Brazil,Upper middle income
-20.1,-43.7,EXTERNAL,7,BR,Brazil,Upper middle income
-21.9,-52.9,REGIONAL,7,BR,Brazil,Upper middle income
-21.1,-41.6,EXTERNAL,7,BR,Brazil,Upper middle income
-10.6,-63.5,REGIONAL,7,BR,Brazil,Upper middle income
-19.2,-45.4,REGIONAL,7,BR,Brazil,Upper middle income
-14.0,-39.3,REGIONAL,7,BR,Brazil,Upper middle income
-5.4,-67.2,REGIONAL,7,BR,Brazil,Upper middle income
-3.9,-41.0,REGIONAL,7,BR,Brazil,Upper middle income
-1.6,-59.8,REGIONAL,7,BR,Brazil,Upper middle income
-3.7,-57.5,REGIONAL,7,BR,Brazil,Upper middle income
-5.8,-61.3,REGIONAL,7,BR,Brazil,Upper middle income
-4.7,-41.4,REGIONAL,7,BR,Brazil,Upper middle income
-4.3,-70.1,REGIONAL,7,BR,Brazil,Upper middle income
-6.4,-62.8,EXTERNAL,7,BR,Brazil,Upper middle income
-4.3,-40.1,REGIONAL,7,BR,Brazil,Upper middle income
-9.7,-55.4,REGIONAL,7,BR,Brazil,Upper middle income
-2.0,-48.0,EXTERNAL,7,BR,Brazil,Upper middle income
-11.3,-37.6,REGIONAL,7,BR,Brazil,Upper middle income
-29.0,-51.1,EXTERNAL,7,BR,Brazil,Upper middle income
-27.6,-52.4,EXTERNAL,7,BR,Brazil,Upper middle income
-18.5,-50.8,EXTERNAL,7,BR,Brazil,Upper middle income
-13.8,-56.7,REGIONAL,7,BR,Brazil,Upper middle income
-12.8,-60.3,REGIONAL,7,BR,Brazil,Upper middle income
-10.5,-45.2,REGIONAL,7,BR,Brazil,Upper middle income
-20.2,-56.8,REGIONAL,7,BR,Brazil,Upper middle income
-9.9,-36.3,REGIONAL,7,BR,Brazil,Upper middle income
-11.6,-49.0,REGIONAL,7,BR,Brazil,Upper middle income
-24.7,-53.8,EXTERNAL,7,BR,Brazil,Upper middle income
-14.6,-39.1,INTERNAL,7,BR,Brazil,Upper middle income
-5.0,-42.7,REGIONAL,7,BR,Brazil,Upper middle income
-3.2,-40.7,REGIONAL,7,BR,Brazil,Upper middle income
-4.5,-37.7,EXTERNAL,7,BR,Brazil,Upper middle income
-6.4,-37.1,EXTERNAL,7,BR,Brazil,Upper middle income
-6.4,-50.2,REGIONAL,7,BR,Brazil,Upper middle income
-15.3,-52.1,EXTERNAL,7,BR,Brazil,Upper middle income
-22.9,-48.3,REGIONAL,7,BR,Brazil,Upper middle income
-19.8,-40.7,INTERNAL,7,BR,Brazil,Upper middle income
-15.6,-55.4,REGIONAL,7,BR,Brazil,Upper middle income
-15.7,-57.4,REGIONAL,7,BR,Brazil,Upper middle income
-14.3,-48.7,REGIONAL,7,BR,Brazil,Upper middle income
-28.4,-52.7,EXTERNAL,7,BR,Brazil,Upper middle income
-11.5,-37.8,REGIONAL,7,BR,Brazil,Upper middle income
-25.6,-48.5,EXTERNAL,7,BR,Brazil,Upper middle income
-25.2,-48.0,EXTERNAL,7,BR,Brazil,Upper middle income
-9.6,-56.1,REGIONAL,7,BR,Brazil,Upper middle income
-17.0,-43.1,REGIONAL,7,BR,Brazil,Upper middle income
-15.8,-58.7,REGIONAL,7,BR,Brazil,Upper middle income
-8.7,-67.4,REGIONAL,7,BR,Brazil,Upper middle income
-3.0,-60.8,REGIONAL,7,BR,Brazil,Upper middle income
-16.7,-54.7,EXTERNAL,7,BR,Brazil,Upper middle income
-20.6,-42.4,REGIONAL,7,BR,Brazil,Upper middle income
-25.2,-48.1,REGIONAL,7,BR,Brazil,Upper middle income
-20.6,-49.7,EXTERNAL,7,BR,Brazil,Upper middle income
-6.2,-50.5,REGIONAL,7,BR,Brazil,Upper middle income
-1.7,-60.1,REGIONAL,7,BR,Brazil,Upper middle income
-6.3,-37.8,REGIONAL,7,BR,Brazil,Upper middle income
-3.0,-50.1,REGIONAL,7,BR,Brazil,Upper middle income
-3.8,-38.4,EXTERNAL,7,BR,Brazil,Upper middle income
-22.7,-46.1,REGIONAL,7,BR,Brazil,Upper middle income
-20.7,-48.7,INTERNAL,7,BR,Brazil,Upper middle income
-20.5,-48.6,INTERNAL,7,BR,Brazil,Upper middle income
-22.0,-46.7,REGIONAL,7,BR,Brazil,Upper middle income
-16.2,-56.2,REGIONAL,7,BR,Brazil,Upper middle income
-19.0,-50.5,EXTERNAL,7,BR,Brazil,Upper middle income
-1.7,-48.9,INTERNAL,7,BR,Brazil,Upper middle income
-16.4,-39.4,REGIONAL,7,BR,Brazil,Upper middle income
-6.5,-37.1,EXTERNAL,7,BR,Brazil,Upper middle income
-23.0,-52.9,EXTERNAL,7,BR,Brazil,Upper middle income
-5.6,-50.4,REGIONAL,7,BR,Brazil,Upper middle income
-12.9,-41.3,EXTERNAL,7,BR,Brazil,Upper middle income
-21.1,-44.3,INTERNAL,7,BR,Brazil,Upper middle income
-6.7,-51.1,REGIONAL,7,BR,Brazil,Upper middle income
-6.3,-38.3,REGIONAL,7,BR,Brazil,Upper middle income
-14.5,-59.4,INTERNAL,7,BR,Brazil,Upper middle income
-6.5,-38.4,REGIONAL,7,BR,Brazil,Upper middle income
-3.2,-59.0,EXTERNAL,7,BR,Brazil,Upper middle income
-24.5,-53.2,REGIONAL,7,BR,Brazil,Upper middle income
-28.0,-49.6,INTERNAL,7,BR,Brazil,Upper middle income
-22.0,-46.8,INTERNAL,7,BR,Brazil,Upper middle income
-22.0,-48.9,EXTERNAL,7,BR,Brazil,Upper middle income
-10.8,-37.4,REGIONAL,7,BR,Brazil,Upper middle income
-13.3,-58.0,INTERNAL,7,BR,Brazil,Upper middle income
-23.3,-51.8,REGIONAL,7,BR,Brazil,Upper middle income
-23.0,-45.1,REGIONAL,7,BR,Brazil,Upper middle income
-21.2,-48.6,EXTERNAL,7,BR,Brazil,Upper middle income
-19.0,-57.0,EXTERNAL,7,BR,Brazil,Upper middle income
-15.1,-58.5,REGIONAL,7,BR,Brazil,Upper middle income
-26.1,-50.3,REGIONAL,7,BR,Brazil,Upper middle income
-21.5,-44.7,REGIONAL,7,BR,Brazil,Upper middle income
-19.6,-42.8,REGIONAL,7,BR,Brazil,Upper middle income
-10.9,-68.7,INTERNAL,7,BR,Brazil,Upper middle income
1.2,-52.1,REGIONAL,7,BR,Brazil,Upper middle income
-31.3,-54.9,REGIONAL,7,UY,Uruguay,High income
-22.4,-48.0,INTERNAL,7,BR,Brazil,Upper middle income
-30.5,-51.5,EXTERNAL,7,BR,Brazil,Upper middle income
-16.5,-54.3,REGIONAL,7,BR,Brazil,Upper middle income
-26.9,-52.7,REGIONAL,7,BR,Brazil,Upper middle income
-22.4,-46.4,EXTERNAL,7,BR,Brazil,Upper middle income
-24.7,-49.0,INTERNAL,7,BR,Brazil,Upper middle income
-13.9,-39.4,REGIONAL,7,BR,Brazil,Upper middle income
-25.6,-49.1,EXTERNAL,7,BR,Brazil,Upper middle income
-12.4,-41.3,REGIONAL,7,BR,Brazil,Upper middle income
-28.2,-49.2,REGIONAL,7,BR,Brazil,Upper middle income
-6.1,-38.2,EXTERNAL,7,BR,Brazil,Upper middle income
-21.6,-48.3,REGIONAL,7,BR,Brazil,Upper middle income
-2.5,-60.1,REGIONAL,7,BR,Brazil,Upper middle income
-3.0,-42.0,INTERNAL,7,BR,Brazil,Upper middle income
-22.5,-42.5,REGIONAL,7,BR,Brazil,Upper middle income
-14.2,-39.6,EXTERNAL,7,BR,Brazil,Upper middle income
-4.2,-69.9,EXTERNAL,7,CO,Colombia,Upper middle income
-18.6,-43.7,REGIONAL,7,BR,Brazil,Upper middle income
-10.0,-55.0,REGIONAL,7,BR,Brazil,Upper middle income
-21.8,-51.7,REGIONAL,7,BR,Brazil,Upper middle income
-20.2,-49.3,INTERNAL,7,BR,Brazil,Upper middle income
-24.4,-47.2,REGIONAL,7,BR,Brazil,Upper middle income
-15.7,-49.4,REGIONAL,7,BR,Brazil,Upper middle income
-26.9,-51.0,REGIONAL,7,BR,Brazil,Upper middle income
-27.3,-49.2,REGIONAL,7,BR,Brazil,Upper middle income
-10.8,-65.3,EXTERNAL,7,BR,Brazil,Upper middle income
-13.0,-41.5,REGIONAL,7,BR,Brazil,Upper middle income
-10.3,-48.7,REGIONAL,7,BR,Brazil,Upper middle income
-22.8,-44.1,REGIONAL,7,BR,Brazil,Upper middle income
-20.5,-49.2,REGIONAL,7,BR,Brazil,Upper middle income
-18.7,-42.9,REGIONAL,7,BR,Brazil,Upper middle income
-18.1,-47.6,INTERNAL,7,BR,Brazil,Upper middle income
-8.5,-36.0,REGIONAL,7,BR,Brazil,Upper middle income
-23.7,-45.6,EXTERNAL,7,BR,Brazil,Upper middle income
-13.6,-41.7,EXTERNAL,7,BR,Brazil,Upper middle income
-9.4,-36.3,EXTERNAL,7,BR,Brazil,Upper middle income
-22.2,-50.1,REGIONAL,7,BR,Brazil,Upper middle income
-22.6,-46.3,REGIONAL,7,BR,Brazil,Upper middle income
-13.4,-38.9,INTERNAL,7,BR,Brazil,Upper middle income
-23.4,-48.7,INTERNAL,7,BR,Brazil,Upper middle income
-15.1,-49.7,EXTERNAL,7,BR,Brazil,Upper middle income
-6.1,-37.5,REGIONAL,7,BR,Brazil,Upper middle income
-12.2,-44.4,EXTERNAL,7,BR,Brazil,Upper middle income
-25.7,-52.7,EXTERNAL,7,BR,Brazil,Upper middle income
-20.9,-54.0,REGIONAL,7,BR,Brazil,Upper middle income
-30.1,-55.7,REGIONAL,7,BR,Brazil,Upper middle income
-20.9,-48.6,EXTERNAL,7,BR,Brazil,Upper middle income
-18.0,-44.1,REGIONAL,7,BR,Brazil,Upper middle income
-22.8,-49.3,EXTERNAL,7,BR,Brazil,Upper middle income
-27.1,-52.1,REGIONAL,7,BR,Brazil,Upper middle income
-21.9,-47.3,INTERNAL,7,BR,Brazil,Upper middle income
-21.3,-47.9,REGIONAL,7,BR,Brazil,Upper middle income
-4.0,-40.9,REGIONAL,7,BR,Brazil,Upper middle income
-4.2,-40.1,REGIONAL,7,BR,Brazil,Upper middle income
-32.5,-52.5,INTERNAL,7,BR,Brazil,Upper middle income
-6.3,-38.2,REGIONAL,7,BR,Brazil,Upper middle income
-15.8,-56.1,REGIONAL,7,BR,Brazil,Upper middle income
-21.3,-46.5,EXTERNAL,7,BR,Brazil,Upper middle income
-26.3,-53.6,REGIONAL,7,BR,Brazil,Upper middle income
-9.9,-36.4,EXTERNAL,7,BR,Brazil,Upper middle income
-18.5,-53.4,REGIONAL,7,BR,Brazil,Upper middle income
-12.2,-43.7,EXTERNAL,7,BR,Brazil,Upper middle income
-16.4,-42.3,REGIONAL,7,BR,Brazil,Upper middle income
-30.4,-51.6,REGIONAL,7,BR,Brazil,Upper middle income
-7.4,-39.5,REGIONAL,7,BR,Brazil,Upper middle income
-20.1,-45.3,REGIONAL,7,BR,Brazil,Upper middle income
-13.6,-48.2,REGIONAL,7,BR,Brazil,Upper middle income
-12.1,-44.0,EXTERNAL,7,BR,Brazil,Upper middle income
-7.8,-42.3,REGIONAL,7,BR,Brazil,Upper middle income
-17.7,-57.2,REGIONAL,7,BR,Brazil,Upper middle income
-28.1,-49.1,REGIONAL,7,BR,Brazil,Upper middle income
-19.2,-55.0,REGIONAL,7,BR,Brazil,Upper middle income
-6.9,-35.4,REGIONAL,7,BR,Brazil,Upper middle income
-23.3,-47.0,EXTERNAL,7,BR,Brazil,Upper middle income
