original_key,resolved_name,resolved_country,type,__index_level_0__
0fe90923-c03b-4cfc-8752-aeb91b9c3aab,Colección Zoológica Regional (Aves),MX,collection,27378
CZRAV,Colección Zoológica Regional (Aves),MX,collection,27379
c7ee157a-bcf2-420b-b94d-37421810c531,Colección Zoológica Regional (Mammalia),MX,collection,27380
CZRMA,Colección Zoológica Regional (Mammalia),MX,collection,27381
755a6691-7a87-4697-859b-f5708ad3da1d,Colección Zoológica Regional (Amphibia y Reptilia),MX,collection,27382
CZRHE,Colección Zoológica Regional (Amphibia y Reptilia),MX,collection,27383
1a38508f-aef0-4d62-8422-b155ba64464e,Colección Particular de José Luis Navarrete,MX,collection,27384
JLN,Colección Particular de José Luis Navarrete,MX,collection,27385
8bd65b92-5289-4a38-978e-652b6508ad0b,Colección Entomológica,MX,collection,27386
ITMM,Colección Entomológica,MX,collection,27387
c3bec55f-cb96-44f2-8573-28277de02dea,"Colección Zoológica, Sección de Invertebrados",MX,collection,27388
CZIIZD,"Colección Zoológica, Sección de Invertebrados",MX,collection,27389
0dbff76b-5f4e-45b2-94de-95f661a77952,"Colección Zoológica, Sección de Vertebrados",MX,collection,27390
4c8eac6e-96c1-446d-9b1f-90ac0f1dfd6f,Colección Nacional de Arácnidos,MX,collection,27392
CNAN,Colección Nacional de Arácnidos,MX,collection,27393
9bfeb0c1-688b-4893-a04e-7fa2470e2410,Colección Nacional de Moluscos,MX,collection,27394
CNMO,Colección Nacional de Moluscos,MX,collection,27395
bb0ab4f3-7288-4e21-a616-eeefab19fa94,Colección Nacional de Crustáceos,MX,collection,27396
CNCR,Colección Nacional de Crustáceos,MX,collection,27397
bc59f3ae-1c20-4862-a696-fca05726e3da,Colección Nacional de Anfibios y Reptiles,MX,collection,27398
CNAR,Colección Nacional de Anfibios y Reptiles,MX,collection,27399
75293088-873b-46fc-b040-3dd2e7202abb,"Colección Nacional de Insectos, Estación de Biología Chamela",MX,collection,27400
CNIN,"Colección Nacional de Insectos, Estación de Biología Chamela",MX,collection,27401
08ea23a5-da8b-47b3-acb1-cb9850fbc782,Colección Herpetológica,MX,collection,27402
MZFZ,Colección Herpetológica,MX,collection,27403
0c35d13d-e924-4910-aaa0-bfc72e675890,Colección Lepidopterológica,MX,collection,27404
MZFESZ,Colección Lepidopterológica,MX,collection,27405
b8aa0238-7c83-4873-a00b-eef324708cad,Colección Ornitológica,MX,collection,27406
FESZ-UNAM,Colección Ornitológica,MX,collection,27407
6f608b02-d1b7-4d9d-b046-39d30858c88d,Colección Herpetológica,MX,collection,27408
EBUAP,Colección Herpetológica,MX,collection,27409
71be7eff-9acb-4685-84c8-a557c9352fdc,Colección Mastozoológica,MX,collection,27410
MZFC-M,Colección Mastozoológica,MX,collection,27411
bbe5a1a9-3298-4662-92ce-9c573ebec2b7,Colección Herpetológica,MX,collection,27412
MZFC-HE,Colección Herpetológica,MX,collection,27413
667bb444-bc7a-44ca-b7b6-81e84b1226b6,Colección Lepidopterológica,MX,collection,27414
91557365-d4c1-4a60-809a-78f9fb2a2657,Colección Ornitológica,MX,collection,27416
MZFC-AV,Colección Ornitológica,MX,collection,27417
b86cb483-5c12-4c77-acb9-7a97cb1cfe3e,Colección Nacional Entomológica Forestal 'Biól. Raúl Muñiz Vélez',MX,collection,27418
CEBAJ-INIFAP,Colección Nacional Entomológica Forestal 'Biól. Raúl Muñiz Vélez',MX,collection,27419
369c7223-1528-4a9b-b688-0dd1a25856b0,Colección Entomológica,MX,collection,27420
CP-CT,Colección Entomológica,MX,collection,27421
a2a7fac2-027b-4e54-aee3-e56017f89afb,Colección Ictiológica Regional,MX,collection,27422
CIRUADY,Colección Ictiológica Regional,MX,collection,27423
606fc443-892e-4a7a-bd73-8672d3d737b8,Colección Entomológica Regional,MX,collection,27424
CERUADY,Colección Entomológica Regional,MX,collection,27425
8915690f-86e3-490e-9c58-6d113180dc8d,Colección Herpetológica Regional,MX,collection,27426
CHRUADY,Colección Herpetológica Regional,MX,collection,27427
4b496ea8-ec4a-4192-8185-6b3ec3d1d7de,Colección Aracnológica,MX,collection,27428
LATLAX,Colección Aracnológica,MX,collection,27429
39cc3863-2370-4a2a-b087-0fbef564a6d1,Colección de Referencia de Zooplancton de aguas dulces,MX,collection,27430
UNAM-IZT,Colección de Referencia de Zooplancton de aguas dulces,MX,collection,27431
a9697920-da17-4e92-b009-9a5a28849fe0,Colección Herpetológica del Laboratorio de Ecología,MX,collection,27432
LE-UBIPRO,Colección Herpetológica del Laboratorio de Ecología,MX,collection,27433
aa4b6a43-0e52-4b07-be14-826eed11cfd0,Herbario y Cepario Micológicos,MX,collection,27434
ECO-TA-HO,Herbario y Cepario Micológicos,MX,collection,27435
9c3f6cb3-69bf-448b-a048-9611eedd31ba,Colección de Arácnidos del Sureste de México,MX,collection,27436
ECO-TA-AR,Colección de Arácnidos del Sureste de México,MX,collection,27437
7dd168ef-8342-47c9-99cd-5f9ac1b6af08,Colección de Aves,MX,collection,27438
CAFB,Colección de Aves,MX,collection,27439
75b60147-4f83-42f7-8d86-5fd742bac9ca,Colección de Invertebrados No Insectos,MX,collection,27440
UJED,Colección de Invertebrados No Insectos,MX,collection,27441
efa2a0dd-d992-497d-9a2f-e1a611faec68,Colección de Parásitos,MX,collection,27442
UJAT,Colección de Parásitos,MX,collection,27443
ed7ea8ed-f8df-4511-a57a-35a5981eab56,Colección de Malacología,MX,collection,27444
803b46d2-c85d-4641-81ee-e0f36310113e,Colección de Aves de Tabasco,MX,collection,27446
CAT,Colección de Aves de Tabasco,MX,collection,27447
7626007d-3976-4ef6-88c2-9e251d1b9c43,Colección de Vertebrados,MX,collection,27448
CV-IMECBIO,Colección de Vertebrados,MX,collection,27449
b4c9dd3c-e557-461d-b3cb-68c43213c73a,Colección Entomológica,MX,collection,27450
IMECBIO,Colección Entomológica,MX,collection,27451
537e44df-084d-4dec-baa4-2d1fcc11106f,Colección de Peces,MX,collection,27452
BUAQ-P,Colección de Peces,MX,collection,27453
1af30a0a-b82f-453f-b618-5b569740b85c,Colección Parasitológica,MX,collection,27454
CPUAQ,Colección Parasitológica,MX,collection,27455
d3242d47-66f1-414b-8841-fab60a199b97,Colección Internacional de Bacilos entomopatógenos,MX,collection,27456
GM,Colección Internacional de Bacilos entomopatógenos,MX,collection,27457
ed66e675-2c9d-4b74-a49e-59da476708af,Colección Herpetológica,MX,collection,27458
66d36185-84a2-4b4e-a119-89e766fa9363,Colección de Mamíferos,MX,collection,27460
a764e829-3c25-4fff-af2e-58df2cd68b93,Colección Entomológica,MX,collection,27462
ffe39c7a-d263-46ff-9a13-ad2a78fc19e3,Colección Malacológica,MX,collection,27464
6928e987-c57a-4d09-8fd8-0e870342158f,Colección Ornitológica,MX,collection,27466
b6e3b8cd-7c4e-45e4-a792-bc6e37656fc8,Colección Carcinológica,MX,collection,27468
3abf7639-1994-4074-854e-5eb76120989e,Colección Parasitológica,MX,collection,27470
CHFCBUANL,Colección Parasitológica,MX,collection,27471
abe7e0df-9516-4297-aa70-0392dc143e8e,Colección Ictiológica,MX,collection,27472
c8180c5d-76ba-498b-b773-f77f5e0f8642,Colección Ictiológica,MX,collection,27474
UAMI,Colección Ictiológica,MX,collection,27475
66a2828d-74cd-42d0-8abe-e0fc7dd93d5c,Fitoplancton Marino,MX,collection,27476
FPM,Fitoplancton Marino,MX,collection,27477
c53f24ad-0e98-4319-81d3-9e4e55c4cdae,Colección de Mamíferos,MX,collection,27478
110518cf-b06e-4ff1-ab10-d486d7963b62,Colección Müeller,MX,collection,27480
51aeba0b-f8e1-44b5-a37e-48f2c0f898aa,Colección Nacional de Insectos Dr. Alfredo Barrera Marín,MX,collection,27482
CNIABM,Colección Nacional de Insectos Dr. Alfredo Barrera Marín,MX,collection,27483
6eb85840-c2b0-444d-a9b8-62c3c44558ff,Colección de Germoplasma,MX,collection,27484
92bc4c8c-d29f-46b6-a8b6-8d41ed6914b6,Colección Entomológica,MX,collection,27486
IEXA,Colección Entomológica,MX,collection,27487
5775a2a4-41fc-458f-9bc1-670129aabdc4,Colección Herpetológica,MX,collection,27488
edb42db4-4151-45b9-993d-337a005cabcc,Colección Entomológica,MX,collection,27490
115b3ff5-b87a-46ad-998e-fcd1a598a9a0,Colección Nacional de Peces Dulceacuícolas Mexicanos,MX,collection,27492
ENCB-IPN-P,Colección Nacional de Peces Dulceacuícolas Mexicanos,MX,collection,27493
da390538-bfc8-4de7-9de6-7bb41de13a59,Colección de Ictioplancton (larvas de peces),MX,collection,27494
ECO-CH-LP,Colección de Ictioplancton (larvas de peces),MX,collection,27495
666814c3-c3c6-477e-83bf-40d297bb5176,Colección Mastozoológica,MX,collection,27496
ECO-SC-M,Colección Mastozoológica,MX,collection,27497
8317ed49-1155-48a9-b8a7-0c5d50c51779,Colección Entomológica,MX,collection,27498
ECO-SC-E,Colección Entomológica,MX,collection,27499
cc53bb2e-d761-4dcf-b607-c520f4a8eb2d,Colección de Peces,MX,collection,27500
ECO-SC-P,Colección de Peces,MX,collection,27501
bc694c57-8c84-4a47-88ef-415b0406849d,Colección Herpetológica,MX,collection,27502
ECO-SC-H,Colección Herpetológica,MX,collection,27503
11f41c9d-708f-4f85-aa49-f9f511a596e9,Colección Ictiológica,MX,collection,27504
CI,Colección Ictiológica,MX,collection,27505
09850cd6-2510-4e79-a603-cdd86963e4f0,Colección de copépodos pelágicos del Pacífico Mexicano,MX,collection,27506
COPEPODA,Colección de copépodos pelágicos del Pacífico Mexicano,MX,collection,27507
bd8d73a3-2002-4bf1-aace-0c67660c715c,Colección Aracnológica,MX,collection,27508
CARCIB,Colección Aracnológica,MX,collection,27509
2299774a-4351-49eb-912b-cbde195c6b74,Colección de microalgas,MX,collection,27510
CMCIBNOR,Colección de microalgas,MX,collection,27511
02691fd7-a88c-4135-b1c5-f2739e18934e,Herbarium -Department of Tea Science,IN,collection,27512
NBUTSH,Herbarium -Department of Tea Science,IN,collection,27513
a8a8f3e1-28c1-4bde-ae69-9b8d2e4b022e,Herbarium - National Institute of Sowa-Rigpa,IN,collection,27514
NISR,Herbarium - National Institute of Sowa-Rigpa,IN,collection,27515
96d16ccb-9b4e-4c99-abab-9a17a240eebe,Herbarium - Adirondack Mountain Club,US,collection,27516
ADK,Herbarium - Adirondack Mountain Club,US,collection,27517
afe1752d-6f7b-4933-8e1a-075724199b6e,Herbarium-Institute of Tropical Forest Conservation,UG,collection,27518
ITFC,Herbarium-Institute of Tropical Forest Conservation,UG,collection,27519
7a0f55db-11cd-4d06-a7de-43f5cb71e974,Herbarium - Fungarium of Yugra State University,RU,collection,27520
YSUF,Herbarium - Fungarium of Yugra State University,RU,collection,27521
aac18c43-f729-4dc1-9a01-5fabd51146ac,Herbarium - Saint Petersburg State Forest Technical University named after S.M. Kirov,RU,collection,27522
SPFUE,Herbarium - Saint Petersburg State Forest Technical University named after S.M. Kirov,RU,collection,27523
8c13eec3-13a0-4fb9-b1b9-2f26be3a9acf,INAB Colección Entomólogica Forestal (INAB-Insectos),GT,collection,27524
INAB-Insectos,INAB Colección Entomólogica Forestal (INAB-Insectos),GT,collection,27525
f8140856-32e8-4527-aa90-b84e95602d40,Colección biológica Entomología MZUA,EC,collection,27526
MZUA-EN,Colección biológica Entomología MZUA,EC,collection,27527
911cca7e-1aa3-4b6e-9056-232dc51af996,Herbarium - Santa Rosa Junior College,US,collection,27528
SRJC,Herbarium - Santa Rosa Junior College,US,collection,27529
c22db56f-2028-4745-a6ec-782b2660a65b,Herbarium - Barnard College,US,collection,27530
BCBL,Herbarium - Barnard College,US,collection,27531
2feaef70-9194-4f38-b852-ca8553648e68,"Herbarium - Sequoia National Forest, Kern River Ranger District",US,collection,27532
KRRD,"Herbarium - Sequoia National Forest, Kern River Ranger District",US,collection,27533
25eb74c6-2112-4326-877e-730f48d850e7,Collection of birds,CZ,collection,27534
NMP-Birds,Collection of birds,CZ,collection,27535
c4c56f4b-7033-4a05-9c9e-b7506722345f,Collection of amphibians and reptiles,CZ,collection,27536
NMP-AMR,Collection of amphibians and reptiles,CZ,collection,27537
131baeba-8d4c-4059-b1b8-9b482ca754e2,"Collection of invertebrates, excluding insects",CZ,collection,27538
NPM-Inv,"Collection of invertebrates, excluding insects",CZ,collection,27539
fef474b5-483c-4bb8-8611-b1b254626adf,Collection of fish,CZ,collection,27540
NMP-Fish,Collection of fish,CZ,collection,27541
659df999-2c1e-4f88-ac1f-942b72534912,Collection of mammals,CZ,collection,27542
NMP-Mammals,Collection of mammals,CZ,collection,27543
a68a9418-c28c-4193-9e7c-735168c22f47,Mineralogical collection,CZ,collection,27544
NMP-Min,Mineralogical collection,CZ,collection,27545
bd3c0691-fed0-4b2a-b431-ee401bd27744,Geological collection,CZ,collection,27546
NMP-Geo,Geological collection,CZ,collection,27547
c255dce3-2fd1-45ec-a954-1b4bc576f809,Paleontological collection,CZ,collection,27548
NMP-Paleo,Paleontological collection,CZ,collection,27549
6ba91f3b-a3c0-4142-9ab8-1f326632ad67,Lichenological collection,CZ,collection,27550
NMP-Lichen,Lichenological collection,CZ,collection,27551
f2401f36-3a1b-49a4-a012-9b72c186c139,Entomological collection,CZ,collection,27552
NM,Entomological collection,CZ,collection,27553
a60c4258-2bf8-4277-b06d-db28677d8b7b,"Culture Collection of Fungal Pathogens Strains from the Basic Mycology Laboratory of the Department of Microbiology and Parasitology, Faculty of Medicine, UNAM",,collection,27554
BMFM-UNAM,"Culture Collection of Fungal Pathogens Strains from the Basic Mycology Laboratory of the Department of Microbiology and Parasitology, Faculty of Medicine, UNAM",,collection,27555
b136c490-37ee-479f-9965-0a473c292825,"Culture Collection of Histoplasma capsulatum Strains from the Fungal Immunology Laboratory of the Department of Microbiology and Parasitology, Faculty of Medicine, UNAM",MX,collection,27556
LIH,"Culture Collection of Histoplasma capsulatum Strains from the Fungal Immunology Laboratory of the Department of Microbiology and Parasitology, Faculty of Medicine, UNAM",MX,collection,27557
a19214f5-eb7e-42be-b114-eb63158e3bd2,Mollusca Collection,CH,collection,27558
MHNG-MOLL,Mollusca Collection,CH,collection,27559
93ebaa78-7451-43c4-a65d-5088602d0ad3,Platyhelminthes Collection,CH,collection,27560
MHNG-PLAT,Platyhelminthes Collection,CH,collection,27561
54ea05e2-7e39-4107-853c-cb2545807817,"Amphibian, Reptile Collection",CH,collection,27562
MHNG-HERP,"Amphibian, Reptile Collection",CH,collection,27563
08ad0709-62c3-4d9e-8b85-22ddb58f1a59,Bird Collection,CH,collection,27564
MHNG-AVES,Bird Collection,CH,collection,27565
7b5f504f-2fef-499b-81e8-3c6d362972c2,Fish Collection,CH,collection,27566
MHNG-ICHT,Fish Collection,CH,collection,27567
1a773531-0c1a-4535-929d-1e1b135f8a20,"Museo de Zoología de Tuxtla Gutiérrez, Zoológico Regional Miguel Álvarez del Toro",,collection,27568
MZTG,"Museo de Zoología de Tuxtla Gutiérrez, Zoológico Regional Miguel Álvarez del Toro",,collection,27569
0e6f9dbf-7144-47e5-a1e0-fd48c7007980,Collezioni zoologiche del Centro visita Natura e uomini Alpe della Luna e Pratieghi di Badia Tedalda,IT,collection,27570
CVBT-ZOO,Collezioni zoologiche del Centro visita Natura e uomini Alpe della Luna e Pratieghi di Badia Tedalda,IT,collection,27571
14c1147b-ab32-4552-b9f7-57f9af57a79f,"Collezioni botaniche dell'Accademia Petrarca di lettere, arti e scienze",IT,collection,27572
APLAS-BOT,"Collezioni botaniche dell'Accademia Petrarca di lettere, arti e scienze",IT,collection,27573
a56d73e6-1dea-4cb3-8aa5-c7f58899c396,Collezioni botaniche del Seminario vescovile di Arezzo,IT,collection,27574
SVAR-BOT,Collezioni botaniche del Seminario vescovile di Arezzo,IT,collection,27575
0f89be72-11f6-4d5d-bb9e-f3ee481cece2,Collezioni botaniche dell'Istituto professionale forestale Alberto Maria Camaiti,IT,collection,27576
IPAAC-BOT,Collezioni botaniche dell'Istituto professionale forestale Alberto Maria Camaiti,IT,collection,27577
6d18daca-5cc5-44df-87d7-0d3eb0c84347,Alexander Napolov private collection,LV,collection,27578
ANPC,Alexander Napolov private collection,LV,collection,27579
40dd18ce-de90-4222-88ad-fa277672b40d,Collezioni botaniche della Biblioteca bertoliana di Vicenza,IT,collection,27580
BBERT-BOT,Collezioni botaniche della Biblioteca bertoliana di Vicenza,IT,collection,27581
5564db32-cd4c-44f0-ad96-bd3df7cae407,Collezioni botaniche del Museo civico di Storia naturale Giancarlo Ligabue di Venezia,IT,collection,27582
MSNVE-BOT,Collezioni botaniche del Museo civico di Storia naturale Giancarlo Ligabue di Venezia,IT,collection,27583
6519986d-8fe7-4aa8-b04c-d06183f68eb0,Collezioni etno-antropologiche del Museo nazionale della montagna Duca degli Abruzzi,IT,collection,27584
MDA-ANT,Collezioni etno-antropologiche del Museo nazionale della montagna Duca degli Abruzzi,IT,collection,27585
d303a526-0f6f-421b-bd64-42c727bed204,Collezioni lito-mineralogiche del Museo di Storia naturale e archeologia di Montebelluna,IT,collection,27586
MBC-MIN,Collezioni lito-mineralogiche del Museo di Storia naturale e archeologia di Montebelluna,IT,collection,27587
f2ccb496-2a6a-462e-b1bb-b875a5bdd356,Collezioni geo-paleontologiche del Museo di Storia naturale e archeologia di Montebelluna,IT,collection,27588
MBC-GEO,Collezioni geo-paleontologiche del Museo di Storia naturale e archeologia di Montebelluna,IT,collection,27589
2e8fc36c-ebbe-4b6d-a9ad-c605b7fb2255,Collezioni botaniche del Museo di Storia naturale e archeologia di Montebelluna,IT,collection,27590
MBC-BOT,Collezioni botaniche del Museo di Storia naturale e archeologia di Montebelluna,IT,collection,27591
cc920713-76b5-47e3-ac9a-a4d68ae2e918,Collezioni planetologiche del Museo di Storia naturale e archeologia di Montebelluna,IT,collection,27592
MBC-PLA,Collezioni planetologiche del Museo di Storia naturale e archeologia di Montebelluna,IT,collection,27593
a6dbda87-fd57-4c94-8bd2-3a254e40cbb4,Collezioni geo-paleontologiche del Museo civico di Storia naturale di Cittanova,IT,collection,27594
CNO-GEO,Collezioni geo-paleontologiche del Museo civico di Storia naturale di Cittanova,IT,collection,27595
79fcb888-d37e-44d1-beeb-8c368ce999e6,Collezioni botaniche del Museo civico di Storia naturale di Cittanova,IT,collection,27596
CNO-BOT,Collezioni botaniche del Museo civico di Storia naturale di Cittanova,IT,collection,27597
bb32d846-4ead-4497-80a4-2b5ecd1e1e79,Collezioni zoologiche dell'Centro di ricerca per lo Studio delle relazioni tra pianta e suolo di Gorizia,IT,collection,27598
GOR-ZOO,Collezioni zoologiche dell'Centro di ricerca per lo Studio delle relazioni tra pianta e suolo di Gorizia,IT,collection,27599
769ea495-3c26-4816-9f4c-4f242b9c9662,"Herbarium - Botanic Garden and Research Institute, Mongolian Academy of Sciences",MN,collection,27600
FUBA,"Herbarium - Botanic Garden and Research Institute, Mongolian Academy of Sciences",MN,collection,27601
cd7b9914-5840-45f4-8bc9-6fe0d578cefd,Colección de mosquitos culícidos,MX,collection,27602
CC,Colección de mosquitos culícidos,MX,collection,27603
773517fe-12d4-4d01-bbd2-2e539c337d76,Colección Anfibios Instituto Sinchi,CO,collection,27604
SINCHI-A,Colección Anfibios Instituto Sinchi,CO,collection,27605
50bcfac7-db1a-4286-bbd6-fd89614e5ea1,Fish Collection,GR,collection,27606
ZMUA,Fish Collection,GR,collection,27607
9ef10f7f-5dc7-419d-8f22-f474de0f7a9a,Mammal Collection,GR,collection,27608
30793f9f-07e2-41d6-be98-a9be54775fd6,Reptile Collection,GR,collection,27610
04cc20cc-1652-41a9-a0f1-16eb37c28383,Mollusca Collection,GR,collection,27612
d7a048a0-4c85-4d0e-814a-0466af5d4b2d,Herbarium - al-Farabi Kazakh National University,KZ,collection,27614
AFKNU,Herbarium - al-Farabi Kazakh National University,KZ,collection,27615
4895376a-0cfc-4bcf-935f-d3bd1ee8bcb9,Colección Mastozoológica,MX,collection,27616
CMC,Colección Mastozoológica,MX,collection,27617
eaa12737-c2ec-4403-911c-033ecfce84a3,"Beetle collection, duplicates",CH,collection,27618
